ID Usuario,Edad,Genero,Fecha,Localidad,Plataforma,Dispositivo,Sistema Operativo,Conexion Exitosa
8819314,32,F,16/04/2024,"Salta, Salta",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,0
8819314,32,F,03/02/2024,"Salta, Salta",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.3.2,0
8819314,47,M,15/02/2024,"Salta, Salta",Disney+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3.2,0
8819314,32,F,05/04/2024,"Salta, Salta",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,0
8819314,25,F,31/10/2024,"Salta, Salta",Netflix,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,1
8819314,32,F,15/02/2024,"Salta, Salta",Disney+,"Smart TV 55"" UHD 4K",Tizen 3.0,0
8819314,32,F,18/09/2024,"Salta, Salta",Amazon Prime,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,1
8819314,32,F,23/07/2024,"Salta, Salta",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,1
8819314,48,M,01/12/2023,"Salta, Salta",Netflix,"Smart TV 55"" UHD 4K",Tizen 4.0,0
8819314,48,M,30/06/2024,"Salta, Salta",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,0
8819314,48,M,09/12/2023,"Salta, Salta",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.3,0
8819314,47,M,16/05/2024,"Salta, Salta",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
8819314,25,F,06/07/2024,"Salta, Salta",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,1
8819314,25,F,16/05/2024,"Salta, Salta",Disney+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,0
8819314,48,M,13/09/2024,"Salta, Salta",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,0
8819314,32,F,25/06/2024,"Salta, Salta",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,1
8819314,25,F,09/08/2024,"Salta, Salta",Amazon Prime,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,1
8819314,47,M,30/12/2023,"Salta, Salta",HBO Max,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,0
8819314,25,F,10/10/2024,"Salta, Salta",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 3.0,0
8819314,47,M,01/05/2024,"Salta, Salta",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.3.2,0
8819314,48,M,30/11/2023,"Salta, Salta",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,0
8819314,32,F,02/09/2024,"Salta, Salta",Disney+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,0
8819314,32,F,28/08/2024,"Salta, Salta",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,0
3495621,22,M,30/01/2024,"San Miguel de Tucumán, Tucumán",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.3,0
3495621,39,F,03/12/2023,"San Miguel de Tucumán, Tucumán",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.3.2,0
3495621,29,F,18/04/2024,"San Miguel de Tucumán, Tucumán",Netflix,"Smart TV 55"" HD LED",Tizen 2.3.2,1
3495621,29,F,19/01/2024,"San Miguel de Tucumán, Tucumán",Paramount+,"Smart TV 40"" FHD",Tizen 2.2.1,0
3495621,22,M,15/10/2024,"San Miguel de Tucumán, Tucumán",Netflix,"Smart TV 55"" HD LED",Tizen 2.2.1,0
3495621,22,M,10/03/2024,"San Miguel de Tucumán, Tucumán",Paramount+,"Smart TV 55"" HD LED",Tizen 4.0,1
3495621,22,M,20/01/2024,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 40"" FHD",Tizen 2.2.1,0
3495621,39,F,04/04/2024,"San Miguel de Tucumán, Tucumán",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,1
3495621,29,F,11/12/2023,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 40"" FHD",Tizen 3.0,1
3495621,22,M,23/10/2024,"San Miguel de Tucumán, Tucumán",Paramount+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 3.0,1
3495621,22,M,29/06/2024,"San Miguel de Tucumán, Tucumán",Paramount+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,1
3495621,29,F,07/11/2024,"San Miguel de Tucumán, Tucumán",Disney+,"Smart TV 55"" HD LED",Tizen 4.0,0
3495621,29,F,05/08/2024,"San Miguel de Tucumán, Tucumán",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
3495621,39,F,25/02/2024,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,0
3495621,29,F,16/10/2024,"San Miguel de Tucumán, Tucumán",Paramount+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3.2,0
3495621,29,F,19/07/2024,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 55"" HD LED",Tizen 2.2.1,0
4085560,36,M,22/07/2024,"Buenos Aires, Buenos Aires",Disney+,"Smart TV 55"" HD LED",Tizen 4.0,0
4085560,61,F,17/05/2024,"Buenos Aires, Buenos Aires",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.3,0
4085560,39,F,11/04/2024,"Buenos Aires, Buenos Aires",Netflix,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,1
4085560,36,M,12/12/2023,"Buenos Aires, Buenos Aires",Disney+,"Smart TV 55"" UHD 4K",Tizen 3.0,1
4085560,39,F,10/04/2024,"Buenos Aires, Buenos Aires",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,0
4085560,39,F,19/04/2024,"Buenos Aires, Buenos Aires",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,0
4085560,36,M,04/08/2024,"Buenos Aires, Buenos Aires",HBO Max,"Smart TV 55"" UHD 4K",Tizen 3.0,1
4085560,61,F,28/07/2024,"Buenos Aires, Buenos Aires",Disney+,"Smart TV 55"" UHD 4K",Tizen 4.0,0
4085560,39,F,17/04/2024,"Buenos Aires, Buenos Aires",Disney+,"Smart TV 55"" HD LED",Tizen 2.3,0
4085560,36,M,11/01/2024,"Buenos Aires, Buenos Aires",Disney+,"Smart TV 55"" HD LED",Tizen 3.0,1
4085560,61,F,03/02/2024,"Buenos Aires, Buenos Aires",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,1
4085560,39,F,27/04/2024,"Buenos Aires, Buenos Aires",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,0
4085560,61,F,02/02/2024,"Buenos Aires, Buenos Aires",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.3,1
4085560,61,F,22/11/2023,"Buenos Aires, Buenos Aires",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,0
4085560,36,M,12/12/2023,"Buenos Aires, Buenos Aires",Disney+,"Smart TV 55"" UHD 4K",Tizen 4.0,0
4085560,61,F,09/11/2023,"Buenos Aires, Buenos Aires",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,1
4085560,39,F,15/05/2024,"Buenos Aires, Buenos Aires",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,0
4085560,39,F,09/02/2024,"Buenos Aires, Buenos Aires",Disney+,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,0
4085560,39,F,30/04/2024,"Buenos Aires, Buenos Aires",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.3,0
4085560,29,M,01/08/2024,"Buenos Aires, Buenos Aires",Paramount+,"Smart TV 55"" HD LED",Tizen 2.3.2,1
4085560,61,F,26/09/2024,"Buenos Aires, Buenos Aires",Netflix,"Smart TV 55"" UHD 4K",Tizen 3.0,0
4085560,39,F,28/05/2024,"Buenos Aires, Buenos Aires",HBO Max,"Smart TV 55"" HD LED",Tizen 2.3.2,1
4085560,29,M,22/12/2023,"Buenos Aires, Buenos Aires",Netflix,"Smart TV 55"" HD LED",Tizen 4.0,0
4085560,29,M,29/07/2024,"Buenos Aires, Buenos Aires",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 4.0,1
4085560,36,M,17/08/2024,"Buenos Aires, Buenos Aires",Disney+,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,0
4085560,36,M,09/03/2024,"Buenos Aires, Buenos Aires",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
4085560,36,M,20/10/2024,"Buenos Aires, Buenos Aires",Paramount+,"Smart TV 55"" HD LED",Tizen 2.2.1,1
4085560,61,F,20/12/2023,"Buenos Aires, Buenos Aires",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,0
4085560,39,F,20/11/2023,"Buenos Aires, Buenos Aires",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.3,0
4085560,61,F,07/10/2024,"Buenos Aires, Buenos Aires",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.3,0
4085560,61,F,19/04/2024,"Buenos Aires, Buenos Aires",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,0
4085560,61,F,22/10/2024,"Buenos Aires, Buenos Aires",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,0
4085560,39,F,12/01/2024,"Buenos Aires, Buenos Aires",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,1
4085560,61,F,11/05/2024,"Buenos Aires, Buenos Aires",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,0
4085560,29,M,13/06/2024,"Buenos Aires, Buenos Aires",Netflix,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,0
4085560,39,F,02/02/2024,"Buenos Aires, Buenos Aires",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.2.1,1
4085560,61,F,01/11/2024,"Buenos Aires, Buenos Aires",Disney+,"Smart TV 55"" UHD 4K",Tizen 4.0,1
4085560,61,F,02/08/2024,"Buenos Aires, Buenos Aires",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,0
4085560,39,F,21/06/2024,"Buenos Aires, Buenos Aires",Paramount+,"Smart TV 55"" HD LED",Tizen 2.3.2,0
4085560,61,F,03/01/2024,"Buenos Aires, Buenos Aires",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,1
4085560,39,F,23/12/2023,"Buenos Aires, Buenos Aires",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
4085560,61,F,07/01/2024,"Buenos Aires, Buenos Aires",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,0
4085560,61,F,30/10/2024,"Buenos Aires, Buenos Aires",Disney+,"Smart TV 55"" HD LED",Tizen 4.0,0
4085560,61,F,29/02/2024,"Buenos Aires, Buenos Aires",Amazon Prime,"Smart TV 55"" HD LED",Tizen 3.0,0
4085560,36,M,25/03/2024,"Buenos Aires, Buenos Aires",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,0
4085560,39,F,23/04/2024,"Buenos Aires, Buenos Aires",Disney+,"Smart TV 55"" HD LED",Tizen 3.0,1
4085560,36,M,21/12/2023,"Buenos Aires, Buenos Aires",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,0
4085560,29,M,15/08/2024,"Buenos Aires, Buenos Aires",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 4.0,0
4085560,61,F,12/08/2024,"Buenos Aires, Buenos Aires",Disney+,"Smart TV 55"" HD LED",Tizen 2.3,1
4085560,61,F,19/09/2024,"Buenos Aires, Buenos Aires",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,0
4085560,61,F,22/11/2023,"Buenos Aires, Buenos Aires",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,1
4085560,29,M,29/03/2024,"Buenos Aires, Buenos Aires",Amazon Prime,"Smart TV 55"" HD LED",Tizen 4.0,0
4085560,29,M,27/05/2024,"Buenos Aires, Buenos Aires",Amazon Prime,"Smart TV 55"" HD LED",Tizen 4.0,0
4085560,39,F,24/05/2024,"Buenos Aires, Buenos Aires",Disney+,"Smart TV 55"" HD LED",Tizen 2.3,1
4085560,29,M,08/01/2024,"Buenos Aires, Buenos Aires",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.2.1,0
4085560,36,M,15/09/2024,"Buenos Aires, Buenos Aires",HBO Max,"Smart TV 55"" HD LED",Tizen 2.3,0
4085560,36,M,02/03/2024,"Buenos Aires, Buenos Aires",Disney+,"Smart TV 55"" UHD 4K",Tizen 3.0,0
4085560,61,F,10/06/2024,"Buenos Aires, Buenos Aires",Amazon Prime,"Smart TV 55"" HD LED",Tizen 4.0,0
4085560,39,F,03/01/2024,"Buenos Aires, Buenos Aires",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.3.2,0
4085560,61,F,22/01/2024,"Buenos Aires, Buenos Aires",Paramount+,"Smart TV 55"" HD LED",Tizen 2.3.2,1
4085560,36,M,08/07/2024,"Buenos Aires, Buenos Aires",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,0
4085560,29,M,08/02/2024,"Buenos Aires, Buenos Aires",HBO Max,"Smart TV 55"" HD LED",Tizen 2.3.2,1
4085560,29,M,28/01/2024,"Buenos Aires, Buenos Aires",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,0
4085560,36,M,05/04/2024,"Buenos Aires, Buenos Aires",Disney+,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,0
4085560,29,M,05/05/2024,"Buenos Aires, Buenos Aires",Paramount+,"Smart TV 55"" HD LED",Tizen 2.3.2,1
4085560,61,F,13/10/2024,"Buenos Aires, Buenos Aires",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,1
4085560,29,M,04/03/2024,"Buenos Aires, Buenos Aires",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,1
4085560,39,F,19/08/2024,"Buenos Aires, Buenos Aires",HBO Max,"Smart TV 55"" UHD 4K",Tizen 3.0,1
4085560,36,M,09/11/2023,"Buenos Aires, Buenos Aires",Paramount+,"Smart TV 55"" HD LED",Tizen 2.3.2,1
4085560,39,F,08/10/2024,"Buenos Aires, Buenos Aires",Paramount+,"Smart TV 55"" HD LED",Tizen 4.0,1
4085560,39,F,10/11/2023,"Buenos Aires, Buenos Aires",Disney+,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,0
4085560,36,M,15/07/2024,"Buenos Aires, Buenos Aires",Disney+,"Smart TV 55"" HD LED",Tizen 2.3,1
4085560,36,M,25/08/2024,"Buenos Aires, Buenos Aires",Netflix,"Smart TV 55"" HD LED",Tizen 3.0,0
4085560,29,M,06/08/2024,"Buenos Aires, Buenos Aires",HBO Max,"Smart TV 55"" HD LED",Tizen 2.2.1,0
4085560,39,F,30/05/2024,"Buenos Aires, Buenos Aires",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.3,1
4085560,29,M,28/04/2024,"Buenos Aires, Buenos Aires",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,1
3592889,50,F,19/08/2024,"Santa Fe, Santa Fe",HBO Max,"Smart TV 55"" HD LED",Tizen 2.3,1
3592889,57,M,17/03/2024,"Santa Fe, Santa Fe",Amazon Prime,"Smart TV 55"" HD LED",Tizen 3.0,1
3592889,55,M,05/04/2024,"Santa Fe, Santa Fe",Amazon Prime,"Smart TV 55"" HD LED",Tizen 4.0,0
3592889,55,M,09/02/2024,"Santa Fe, Santa Fe",Paramount+,"Smart TV 55"" HD LED",Tizen 2.3.2,1
3592889,55,M,04/08/2024,"Santa Fe, Santa Fe",Disney+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,1
3592889,55,M,29/01/2024,"Santa Fe, Santa Fe",Disney+,"Smart TV 55"" HD LED",Tizen 2.3,0
3592889,44,F,09/01/2024,"Santa Fe, Santa Fe",HBO Max,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 3.0,1
3592889,50,F,05/09/2024,"Santa Fe, Santa Fe",HBO Max,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3.2,0
3592889,55,M,04/08/2024,"Santa Fe, Santa Fe",Netflix,"Smart TV 55"" HD LED",Tizen 3.0,1
3592889,57,M,08/07/2024,"Santa Fe, Santa Fe",HBO Max,"Smart TV 55"" HD LED",Tizen 2.2.1,0
3592889,55,M,15/11/2023,"Santa Fe, Santa Fe",Disney+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 3.0,1
3592889,44,F,23/02/2024,"Santa Fe, Santa Fe",Disney+,"Smart TV 55"" HD LED",Tizen 2.3.2,1
3592889,57,M,08/04/2024,"Santa Fe, Santa Fe",Paramount+,"Smart TV 55"" HD LED",Tizen 3.0,0
2023385,57,M,30/03/2024,"Mendoza, Mendoza",Netflix,"Smart TV 55"" UHD 4K",Tizen 2.2.1,0
2023385,60,F,19/10/2024,"Mendoza, Mendoza",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,0
2023385,60,F,11/05/2024,"Mendoza, Mendoza",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,1
2023385,60,F,25/03/2024,"Mendoza, Mendoza",Disney+,"Smart TV 55"" HD LED",Tizen 2.3,1
2023385,60,F,10/08/2024,"Mendoza, Mendoza",Netflix,"Smart TV 55"" HD LED",Tizen 2.2.1,1
2023385,60,F,16/02/2024,"Mendoza, Mendoza",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,1
2023385,49,F,29/05/2024,"Mendoza, Mendoza",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,0
2023385,51,F,05/04/2024,"Mendoza, Mendoza",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 4.0,1
2023385,51,F,29/10/2024,"Mendoza, Mendoza",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
2023385,51,F,28/09/2024,"Mendoza, Mendoza",Disney+,"Smart TV 55"" HD LED",Tizen 2.3,0
2023385,51,F,08/06/2024,"Mendoza, Mendoza",Netflix,"Smart TV 55"" HD LED",Tizen 2.3,1
2023385,51,F,23/02/2024,"Mendoza, Mendoza",Netflix,"Smart TV 55"" UHD 4K",Tizen 2.3.2,0
2023385,57,M,16/08/2024,"Mendoza, Mendoza",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,0
2023385,60,F,07/09/2024,"Mendoza, Mendoza",Paramount+,"Smart TV 55"" UHD 4K",Tizen 4.0,0
2023385,49,F,03/03/2024,"Mendoza, Mendoza",HBO Max,"Smart TV 55"" HD LED",Tizen 3.0,0
2023385,51,F,16/08/2024,"Mendoza, Mendoza",HBO Max,"Smart TV 55"" HD LED",Tizen 3.0,1
2023385,49,F,28/04/2024,"Mendoza, Mendoza",Disney+,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,0
2023385,57,M,21/03/2024,"Mendoza, Mendoza",Disney+,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,1
2023385,49,F,26/05/2024,"Mendoza, Mendoza",HBO Max,"Smart TV 55"" HD LED",Tizen 4.0,0
2023385,60,F,19/02/2024,"Mendoza, Mendoza",Netflix,"Smart TV 55"" UHD 4K",Tizen 4.0,0
2023385,60,F,04/01/2024,"Mendoza, Mendoza",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,0
2023385,60,F,18/12/2023,"Mendoza, Mendoza",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
2023385,57,M,31/07/2024,"Mendoza, Mendoza",Disney+,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,0
2023385,57,M,05/01/2024,"Mendoza, Mendoza",Netflix,"Smart TV 55"" HD LED",Tizen 2.3,0
2023385,51,F,30/11/2023,"Mendoza, Mendoza",Disney+,"Smart TV 55"" HD LED",Tizen 2.3.2,0
2023385,57,M,13/09/2024,"Mendoza, Mendoza",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,1
2023385,57,M,21/08/2024,"Mendoza, Mendoza",HBO Max,"Smart TV 55"" HD LED",Tizen 2.3,0
2023385,51,F,01/06/2024,"Mendoza, Mendoza",Disney+,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,0
2023385,57,M,23/01/2024,"Mendoza, Mendoza",Amazon Prime,"Smart TV 55"" HD LED",Tizen 4.0,0
2023385,60,F,27/10/2024,"Mendoza, Mendoza",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.2.1,0
9320549,24,M,03/11/2024,"San Juan, San Juan",Amazon Prime,"Smart TV 40"" FHD",Tizen 2.2.1,0
9320549,24,M,13/11/2023,"San Juan, San Juan",Netflix,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,0
9320549,25,F,01/07/2024,"San Juan, San Juan",Amazon Prime,"Smart TV 40"" FHD",Tizen 2.2.1,0
9320549,26,M,21/04/2024,"San Juan, San Juan",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,0
9320549,24,M,06/03/2024,"San Juan, San Juan",Netflix,"Smart TV 40"" FHD",Tizen 2.3,0
9320549,58,M,22/09/2024,"San Juan, San Juan",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 3.0,1
9320549,25,F,30/04/2024,"San Juan, San Juan",Disney+,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,1
9320549,58,M,22/08/2024,"San Juan, San Juan",Netflix,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,0
9320549,26,M,28/04/2024,"San Juan, San Juan",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.3,0
9320549,58,M,10/12/2023,"San Juan, San Juan",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.3,0
9320549,25,F,30/07/2024,"San Juan, San Juan",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,1
9320549,24,M,04/07/2024,"San Juan, San Juan",Disney+,"Smart TV 40"" FHD",Tizen 4.0,1
9320549,26,M,27/04/2024,"San Juan, San Juan",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,0
9320549,24,M,14/12/2023,"San Juan, San Juan",Amazon Prime,"Smart TV 40"" FHD",Tizen 2.3,0
9320549,24,M,24/02/2024,"San Juan, San Juan",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,1
9320549,25,F,30/01/2024,"San Juan, San Juan",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,1
9320549,58,M,21/08/2024,"San Juan, San Juan",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,0
9320549,26,M,11/11/2023,"San Juan, San Juan",Netflix,"Smart TV 40"" FHD",Tizen 2.3.2,0
9320549,26,M,04/02/2024,"San Juan, San Juan",Netflix,"Smart TV 40"" FHD",Tizen 2.3.2,1
9320549,24,M,31/08/2024,"San Juan, San Juan",Disney+,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,0
9320549,24,M,02/11/2024,"San Juan, San Juan",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.3.2,0
9320549,26,M,05/12/2023,"San Juan, San Juan",Disney+,"Smart TV 40"" FHD",Tizen 4.0,0
9320549,58,M,16/07/2024,"San Juan, San Juan",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.3.2,0
9320549,58,M,16/02/2024,"San Juan, San Juan",HBO Max,"Smart TV 55"" UHD 4K",Tizen 3.0,0
9320549,26,M,28/09/2024,"San Juan, San Juan",Amazon Prime,"Smart TV 40"" FHD",Tizen 2.2.1,0
9320549,58,M,19/05/2024,"San Juan, San Juan",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
9320549,58,M,23/11/2023,"San Juan, San Juan",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,1
9320549,24,M,05/01/2024,"San Juan, San Juan",Amazon Prime,"Smart TV 40"" FHD",Tizen 2.2.1,1
9320549,58,M,08/05/2024,"San Juan, San Juan",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.3,0
7935181,20,M,22/06/2024,"Santa Fe, Santa Fe",HBO Max,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,0
7935181,26,M,14/10/2024,"Santa Fe, Santa Fe",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.2.1,0
7935181,26,M,07/06/2024,"Santa Fe, Santa Fe",Paramount+,"Smart TV 55"" HD LED",Tizen 2.3,1
7935181,20,M,02/07/2024,"Santa Fe, Santa Fe",Paramount+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,0
7935181,56,M,16/10/2024,"Santa Fe, Santa Fe",Netflix,"Smart TV 55"" UHD 4K",Tizen 3.0,1
7935181,56,M,11/08/2024,"Santa Fe, Santa Fe",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.2.1,0
7935181,56,M,11/09/2024,"Santa Fe, Santa Fe",Netflix,"Smart TV 55"" UHD 4K",Tizen 3.0,0
7935181,20,M,16/11/2023,"Santa Fe, Santa Fe",Disney+,"Smart TV 55"" HD LED",Tizen 3.0,1
7935181,26,M,20/02/2024,"Santa Fe, Santa Fe",Netflix,"Smart TV 55"" UHD 4K",Tizen 2.3,1
7935181,20,M,30/04/2024,"Santa Fe, Santa Fe",HBO Max,"Smart TV 55"" UHD 4K",Tizen 4.0,1
7935181,20,M,16/04/2024,"Santa Fe, Santa Fe",Paramount+,"Smart TV 55"" UHD 4K",Tizen 3.0,0
7935181,26,M,16/01/2024,"Santa Fe, Santa Fe",Disney+,"Smart TV 55"" UHD 4K",Tizen 4.0,0
7935181,60,M,12/10/2024,"Santa Fe, Santa Fe",HBO Max,"Smart TV 55"" HD LED",Tizen 2.3,0
7935181,20,M,02/12/2023,"Santa Fe, Santa Fe",Netflix,"Smart TV 55"" HD LED",Tizen 3.0,0
7935181,26,M,17/04/2024,"Santa Fe, Santa Fe",Disney+,"Smart TV 55"" UHD 4K",Tizen 4.0,1
7935181,56,M,31/05/2024,"Santa Fe, Santa Fe",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.3,0
7935181,26,M,03/10/2024,"Santa Fe, Santa Fe",Amazon Prime,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,0
7935181,60,M,07/06/2024,"Santa Fe, Santa Fe",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
7935181,56,M,24/03/2024,"Santa Fe, Santa Fe",Paramount+,"Smart TV 55"" HD LED",Tizen 3.0,1
7935181,20,M,25/11/2023,"Santa Fe, Santa Fe",Paramount+,"Smart TV 55"" HD LED",Tizen 2.2.1,0
7935181,20,M,30/11/2023,"Santa Fe, Santa Fe",HBO Max,"Smart TV 55"" HD LED",Tizen 3.0,1
7935181,20,M,31/05/2024,"Santa Fe, Santa Fe",HBO Max,"Smart TV 55"" HD LED",Tizen 2.2.1,1
7935181,26,M,17/03/2024,"Santa Fe, Santa Fe",Netflix,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
7935181,20,M,26/03/2024,"Santa Fe, Santa Fe",Disney+,"Smart TV 55"" HD LED",Tizen 4.0,0
7935181,26,M,01/10/2024,"Santa Fe, Santa Fe",Paramount+,"Smart TV 55"" HD LED",Tizen 2.3,0
7935181,56,M,09/11/2023,"Santa Fe, Santa Fe",Disney+,"Smart TV 55"" HD LED",Tizen 2.3.2,1
7935181,26,M,01/07/2024,"Santa Fe, Santa Fe",Paramount+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,1
